Plot,Latin,Quadrat,x,y,TreeID,Tag,StemID,StemTag,Census,DBH,HOM,Date,Codes,Stem,Status,SpeciesNumber,StatusNumeric
bci,Acalypha diversifolia,1113,236.59,269.82,460992,811300,1,,7,23,1.3,03/03/2010,,main,alive,3,1
bci,Acalypha diversifolia,1114,234.8,284.9,351080,711171,1,,7,14,1.3,04/03/2010,,main,alive,3,1
bci,Acalypha diversifolia,1114,236.2,290.9,351092,711183,3,,7,,,04/03/2010,"D,T",main,dead,3,0
bci,Acalypha diversifolia,1114,236.1,290.4,351094,711186,2,,7,,,04/03/2010,"D,T",main,dead,3,0
bci,Acalypha diversifolia,1114,235.4,290.8,351096,711188,1,,7,,,04/03/2010,"D,N",main,dead,3,0
bci,Acalypha diversifolia,1114,229.74,283.83,461013,811317,1,,7,26,1.3,04/03/2010,,main,alive,3,1
bci,Acalypha diversifolia,1114,233.67,285.72,461019,811323,1,,7,12,1.3,04/03/2010,,main,alive,3,1
bci,Acalypha diversifolia,1115,239.8,315.3,278184,411573,1,,7,,,08/03/2010,"D,C",main,dead,3,0
bci,Acalypha diversifolia,1115,238.9,315.9,348256,705459,3,1,7,22,1.3,08/03/2010,,main,alive,3,1
bci,Acalypha diversifolia,1117,231.2,349,351158,711250,1,,7,,,10/03/2010,"D,N",main,dead,3,0
bci,Acalypha diversifolia,1117,233.32,345.2,461118,811409,1,,7,12,1.3,10/03/2010,,main,alive,3,1
bci,Acalypha diversifolia,1117,233.64,345.19,461119,811410,1,,7,16,1.3,10/03/2010,,main,alive,3,1
bci,Acalypha diversifolia,1121,228.3,429.3,278393,411783,4,1,7,34,1.3,22/03/2010,,main,alive,3,1
bci,Acalypha diversifolia,1122,233.66,455.38,461245,805678,1,1,7,25,1.3,24/03/2010,,main,alive,3,1
bci,Acalypha diversifolia,1123,223.9,465.3,183094,209151,17,,7,,,29/03/2010,"D,T",main,dead,3,0
bci,Acalypha diversifolia,1123,223.13,467.13,461384,805675,1,,7,19,1.3,29/03/2010,,main,alive,3,1
bci,Acalypha diversifolia,1124,231.5,487.3,278521,411911,7,,7,,,31/03/2010,R,main,alive,3,1
bci,Acalypha diversifolia,1211,249.1,232.7,176284,201935,10,,7,,,11/03/2010,"D,N",main,dead,3,0
bci,Acalypha diversifolia,1211,248.5,233.4,244359,277159,2,,7,,,11/03/2010,"D,N",main,dead,3,0
bci,Acalypha diversifolia,1213,259.2,269.9,279202,412642,2,,7,,,18/03/2010,"D,C",main,dead,3,0
bci,Acalypha diversifolia,1213,240.53,260.46,461529,812082,1,1,7,30,1.3,18/03/2010,,main,alive,3,1
bci,Acalypha diversifolia,1213,241.73,269.53,461534,812087,1,,7,13,1.3,18/03/2010,,main,alive,3,1
bci,Acalypha diversifolia,1214,248.1,293.1,279226,412666,2,,7,,,22/03/2010,"D,N",main,dead,3,0
bci,Acalypha diversifolia,1214,248.3,293.3,351444,712139,3,1,7,20,1.3,22/03/2010,,main,alive,3,1
bci,Acalypha diversifolia,1215,255.2,307,279308,412748,2,,7,,,23/03/2010,"D,N",main,dead,3,0
bci,Acalypha diversifolia,1215,240.4,316,351472,712167,3,1,7,25,1.3,23/03/2010,,main,alive,3,1
bci,Acalypha diversifolia,1215,243.9,315.4,351476,712171,1,,7,18,1.3,23/03/2010,L,main,alive,3,1
bci,Acalypha diversifolia,1215,248.98,310.26,461612,812142,1,1,7,35,1.3,23/03/2010,,main,alive,3,1
bci,Acalypha diversifolia,1215,248.02,308.39,461613,812143,1,1,7,23,1.3,23/03/2010,,main,alive,3,1
bci,Acalypha diversifolia,1216,252,321.8,279338,412778,1,,7,,,24/03/2010,"D,N",main,dead,3,0
bci,Acalypha diversifolia,1216,243.7,320.5,351489,712185,1,,7,,,24/03/2010,"D,S",main,dead,3,0
bci,Acalypha diversifolia,1216,243.8,320.1,351490,712186,1,,7,20,1.3,24/03/2010,,main,alive,3,1
bci,Acalypha diversifolia,1216,254.94,327.29,461624,812614,1,,7,11,1.3,24/03/2010,,main,alive,3,1
bci,Acalypha diversifolia,1218,259.2,360.6,326293,601393,5,1,7,42,1.3,29/03/2010,,main,alive,3,1
bci,Acalypha diversifolia,1220,253.1,415.8,178000,203668,17,,7,,,07/04/2010,"D,N",main,dead,3,0
bci,Acalypha diversifolia,1220,250.4,414.4,279471,412912,1,,7,,,07/04/2010,"D,T",main,dead,3,0
bci,Acalypha diversifolia,1220,252.1,416.3,279478,412919,2,,7,,,07/04/2010,"D,N",main,dead,3,0
bci,Acalypha diversifolia,1224,247.27,488.2,461843,812353,1,,7,15,1.3,20/04/2010,,main,alive,3,1
bci,Acalypha diversifolia,1304,267.9,84.6,244949,278121,13,,7,38,1.3,01/03/2010,L,main,alive,3,1
bci,Acalypha diversifolia,1304,264.6,80.8,311336,513040,5,,7,51,1.3,01/03/2010,,main,alive,3,1
bci,Acalypha diversifolia,1304,265.7,83.2,311361,513066,1,,7,50,1.3,01/03/2010,,main,alive,3,1
bci,Acalypha diversifolia,1304,265.7,83.5,311362,513067,7,,7,59,1.3,01/03/2010,L,main,alive,3,1
bci,Acalypha diversifolia,1310,278.5,201.9,329828,608545,2,,7,,,11/03/2010,"D,T",main,dead,3,0
bci,Acalypha diversifolia,1311,277.53,235.8,462041,813171,1,1,7,18,1.3,15/03/2010,,main,alive,3,1
bci,Acalypha diversifolia,1312,274,242.7,173058,198660,8,1,7,27,1.3,17/03/2010,M,main,alive,3,1
bci,Acalypha diversifolia,1312,268.6,240.4,280456,413969,6,,7,,,17/03/2010,OR,main,alive,3,1
bci,Acalypha diversifolia,1312,269.9,241.3,351785,713178,4,,7,,,17/03/2010,"D,N",main,dead,3,0
bci,Acalypha diversifolia,1312,279.6,244.7,351794,713189,4,1,7,32,1.3,17/03/2010,L,main,alive,3,1
bci,Acalypha diversifolia,1312,268.8,241.16,462054,813678,1,,7,15,1.3,17/03/2010,L,main,alive,3,1
bci,Acalypha diversifolia,1313,264.38,273.09,462106,813657,1,,7,13,1.3,18/03/2010,,main,alive,3,1
bci,Acalypha diversifolia,1315,265.9,317,311684,513944,1,,7,,,24/03/2010,"D,N",main,dead,3,0
bci,Acalypha diversifolia,1316,273.6,324.9,280210,413698,8,1,7,22,1.3,25/03/2010,"R,M",main,alive,3,1
bci,Acalypha diversifolia,1316,267.3,324.8,351892,713290,1,,7,,,25/03/2010,"D,C",main,dead,3,0
bci,Acalypha diversifolia,1317,271.9,344.4,280282,413771,2,,7,21,1.3,30/03/2010,,main,alive,3,1
bci,Acalypha diversifolia,1322,277.5,441,331811,613245,8,1,7,14,1.3,19/04/2010,R,main,alive,3,1
bci,Acalypha diversifolia,1322,276.9,450.89,462321,813438,1,,7,15,1.3,19/04/2010,,main,alive,3,1
bci,Acalypha diversifolia,1322,276.49,445.53,462331,813448,1,,7,22,1.3,19/04/2010,,main,alive,3,1
bci,Acalypha diversifolia,1322,278.52,449.13,462335,813452,1,,7,11,1.3,19/04/2010,,main,alive,3,1
bci,Acalypha diversifolia,1322,279.38,450.78,462342,813692,1,,7,21,1.3,19/04/2010,,main,alive,3,1
bci,Acalypha diversifolia,1404,288.66,97.53,462437,814026,1,,7,16,1.3,11/03/2010,,main,alive,3,1
bci,Acalypha diversifolia,1404,294.92,98.22,462438,814027,1,,7,15,1.3,11/03/2010,,main,alive,3,1
bci,Acalypha diversifolia,1413,290.62,261.73,462611,814195,1,,7,11,1.3,23/03/2010,,main,alive,3,1
bci,Acalypha diversifolia,1414,288.79,289.85,462653,814237,1,,7,25,1.3,24/03/2010,,main,alive,3,1
bci,Acalypha diversifolia,1415,281.3,314.3,332107,614173,4,1,7,18,1.3,24/03/2010,,main,alive,3,1
bci,Acalypha diversifolia,1415,294.75,313.04,462718,814302,1,1,7,11,1.3,24/03/2010,,main,alive,3,1
bci,Acalypha diversifolia,1421,296.9,438.2,169173,193772,13,,7,,,20/04/2010,"D,C",main,dead,3,0
bci,Acalypha diversifolia,1424,292.8,489,281311,414939,1,,7,,,26/04/2010,"D,N",main,dead,3,0
bci,Acalypha diversifolia,1424,297.3,493.5,326487,601619,2,,7,15,1.3,26/04/2010,,main,alive,3,1
bci,Acalypha diversifolia,1424,294.65,489.72,462912,814493,1,,7,19,1.3,26/04/2010,,main,alive,3,1
bci,Acalypha diversifolia,1424,294.78,490.25,462913,814494,1,,7,23,1.3,26/04/2010,,main,alive,3,1
bci,Acalypha diversifolia,1424,299.37,492.54,462918,814499,1,1,7,14,1.3,26/04/2010,,main,alive,3,1
bci,Acalypha diversifolia,1424,295.81,492.01,462919,814500,1,1,7,70,1.3,26/04/2010,,main,alive,3,1
bci,Acalypha diversifolia,1505,306.2,101.2,352590,715058,1,,7,,,16/03/2010,"D,N",main,dead,3,0
bci,Acalypha diversifolia,1510,308.27,203.48,463111,815164,1,1,7,16,1.3,19/03/2010,,main,alive,3,1
bci,Acalypha diversifolia,1510,306.85,203.6,463112,815165,1,,7,16,1.3,19/03/2010,,main,alive,3,1
bci,Acalypha diversifolia,1510,312.47,218.63,463123,815176,1,1,7,28,1.3,19/03/2010,,main,alive,3,1
bci,Acalypha diversifolia,1510,316.1,217,463125,815178,1,1,7,15,1.3,19/03/2010,,main,alive,3,1
bci,Acalypha diversifolia,1510,319.91,216.9,463130,815183,1,,7,14,1.3,19/03/2010,,main,alive,3,1
bci,Acalypha diversifolia,1511,303.23,225.88,463148,815200,1,,7,11,1.3,22/03/2010,,main,alive,3,1
bci,Acalypha diversifolia,1511,311.79,220.76,463160,815212,1,,7,14,1.3,22/03/2010,,main,alive,3,1
bci,Acalypha diversifolia,1519,310.1,399.9,282051,415689,9,1,7,20,1.3,30/03/2010,M,main,alive,3,1
bci,Acalypha diversifolia,1521,319,435.5,282315,415972,2,,7,49,1.3,20/04/2010,L,main,alive,3,1
bci,Acalypha diversifolia,1521,304.4,437.5,326280,601380,2,,7,51,1.3,20/04/2010,L,main,alive,3,1
bci,Acalypha diversifolia,1521,314.8,436.7,352800,715282,2,1,7,42,1.3,20/04/2010,"L,M",main,alive,3,1
bci,Acalypha diversifolia,1521,302.51,438.52,463426,815460,1,,7,67,1.3,20/04/2010,L,main,alive,3,1
bci,Acalypha diversifolia,1521,318.95,435.4,463482,815591,1,,7,18,1.3,20/04/2010,L,main,alive,3,1
bci,Acalypha diversifolia,1522,301.6,455.2,164499,188915,1,,7,,,21/04/2010,"D,N",main,dead,3,0
bci,Acalypha diversifolia,1522,312.8,442.5,164586,189003,1,,7,,,21/04/2010,"D,N",main,dead,3,0
bci,Acalypha diversifolia,1522,312.9,442.5,282176,415814,4,,7,,,21/04/2010,"D,N",main,dead,3,0
bci,Acalypha diversifolia,1522,304.5,452.8,352814,715296,1,,7,55,1.3,21/04/2010,L,main,alive,3,1
bci,Acalypha diversifolia,1522,304.1,455.9,352815,715297,2,,7,26,1.3,21/04/2010,,main,alive,3,1
bci,Acalypha diversifolia,1522,315.5,445.8,352833,715315,1,,7,56,1.3,21/04/2010,,main,alive,3,1
bci,Acalypha diversifolia,1522,316.99,440.06,463515,815539,1,,7,15,1.3,21/04/2010,L,main,alive,3,1
bci,Acalypha diversifolia,1523,315.7,473.9,352848,715330,2,,7,38,1.3,23/04/2010,,main,alive,3,1
bci,Acalypha diversifolia,1524,304.1,487,164907,189330,1,,7,,,27/04/2010,"D,N",main,dead,3,0
bci,Acalypha diversifolia,1524,308.3,497.1,282241,415879,6,1,7,43,1.3,27/04/2010,L,main,alive,3,1
bci,Acalypha diversifolia,1524,305.2,490.9,312485,515922,4,,7,,,27/04/2010,"D,N",main,dead,3,0
bci,Acalypha diversifolia,1524,302.8,490.2,332553,615252,5,1,7,68,1.3,27/04/2010,"L,M",main,alive,3,1
bci,Acalypha diversifolia,1524,301.3,487.6,332603,615303,2,,7,,,27/04/2010,"D,T",main,dead,3,0
bci,Acalypha diversifolia,1524,303.5,485.7,352862,715345,3,,7,43,1.3,27/04/2010,L,main,alive,3,1
bci,Acalypha diversifolia,1524,303.4,489.3,352863,715346,1,,7,,,27/04/2010,"D,T",main,dead,3,0
bci,Acalypha diversifolia,1524,302.5,487,352864,715347,1,,7,22,1.3,27/04/2010,L,main,alive,3,1
bci,Acalypha diversifolia,1603,328.9,69.3,352969,716061,1,,7,24,1.3,17/03/2010,,main,alive,3,1
bci,Acalypha diversifolia,1604,325.5,93,282435,416094,2,,7,,,18/03/2010,"D,T",main,dead,3,0
bci,Acalypha diversifolia,1611,335.53,235.48,463807,816238,1,,7,17,1.3,29/03/2010,,main,alive,3,1
bci,Acalypha diversifolia,1619,331.04,398.08,463966,816394,1,1,7,20,1.3,26/04/2010,,main,alive,3,1
bci,Acalypha diversifolia,1620,337.15,417.15,463994,816420,1,,7,29,1.3,27/04/2010,,main,alive,3,1
bci,Acalypha diversifolia,1702,347.5,40.4,151947,175364,3,,7,33,1.3,30/03/2010,,main,alive,3,1
bci,Acalypha diversifolia,1703,348.2,75.7,247738,282140,3,,7,,,19/04/2010,"D,N",main,dead,3,0
bci,Acalypha diversifolia,1712,351.84,254.82,464471,817324,1,,7,13,1.3,10/05/2010,,main,alive,3,1
bci,Acalypha diversifolia,1712,357.07,241.11,464477,817330,1,,7,16,1.3,10/05/2010,,main,alive,3,1
bci,Acalypha diversifolia,1714,358.5,296.2,313179,517172,1,,7,,,12/05/2010,"D,N",main,dead,3,0
bci,Acalypha diversifolia,1721,347.5,432.2,353761,717366,1,,7,55,1.3,31/05/2010,,main,alive,3,1
bci,Acalypha diversifolia,1722,351.1,448.8,313432,517426,10,1,7,60,1.3,03/06/2010,,main,alive,3,1
bci,Acalypha diversifolia,1804,360.3,81.9,248502,283108,4,,7,,,23/03/2010,"D,N",main,dead,3,0
bci,Acalypha diversifolia,1812,364,253.7,284731,418985,1,,7,,,12/04/2010,"D,N",main,dead,3,0
bci,Acalypha diversifolia,1812,360.4,253.9,348792,706492,1,,7,24,1.3,12/04/2010,,main,alive,3,1
bci,Acalypha diversifolia,1812,363.41,254.17,465041,817693,1,,7,11,1.3,12/04/2010,,main,alive,3,1
bci,Acalypha diversifolia,1812,363.92,254.82,465048,818238,1,,7,15,1.3,12/04/2010,,main,alive,3,1
bci,Acalypha diversifolia,1812,361.62,250.85,465049,818239,1,1,7,11,1.3,12/04/2010,,main,alive,3,1
bci,Acalypha diversifolia,1812,379.55,254.05,465088,818280,1,,7,18,1.3,12/04/2010,,main,alive,3,1
bci,Acalypha diversifolia,1813,367.4,264.7,354120,718266,1,,7,28,1.3,14/04/2010,L,main,alive,3,1
bci,Acalypha diversifolia,1815,374.6,305.7,332221,614299,2,,7,,,20/04/2010,"D,N",main,dead,3,0
bci,Acalypha diversifolia,1816,373.9,325.1,149583,172300,2,,7,,,21/04/2010,"D,T",main,dead,3,0
bci,Acalypha diversifolia,1816,363.9,322.1,313673,518131,6,1,7,61,1.3,21/04/2010,,main,alive,3,1
bci,Acalypha diversifolia,1816,366.46,324.44,465208,818400,1,,7,11,1.3,21/04/2010,,main,alive,3,1
bci,Acalypha diversifolia,1818,369.5,374.7,354186,718334,1,,7,47,1.3,27/04/2010,,main,alive,3,1
bci,Acalypha diversifolia,1819,365.14,399.89,465327,818518,1,1,7,14,1.3,29/04/2010,,main,alive,3,1
bci,Acalypha diversifolia,1819,366.28,399.64,465328,818519,1,,7,15,1.3,29/04/2010,,main,alive,3,1
bci,Acalypha diversifolia,1820,363.9,401.3,284541,418579,7,,7,,,05/05/2010,"D,N",main,dead,3,0
bci,Acalypha diversifolia,1820,362.2,402.6,284702,418955,4,,7,,,05/05/2010,"D,N",main,dead,3,0
bci,Acalypha diversifolia,1820,378.6,401.5,354240,718392,2,1,7,15,1.3,05/05/2010,M,main,alive,3,1
bci,Acalypha diversifolia,1820,361.49,400.95,465369,818560,1,1,7,13,1.3,05/05/2010,,main,alive,3,1
bci,Acalypha diversifolia,1901,388.3,35.7,354357,719050,3,1,7,52,1.3,18/03/2010,,main,alive,3,1
bci,Acalypha diversifolia,1901,385.17,31.33,465608,819670,1,1,7,14,1.3,18/03/2010,,main,alive,3,1
bci,Acalypha diversifolia,1902,392.1,43.9,354469,719162,1,,7,24,1.3,23/03/2010,,main,alive,3,1
bci,Acalypha diversifolia,1912,381.58,255.15,465755,819209,1,,7,12,1.3,04/05/2010,,main,alive,3,1
bci,Acalypha diversifolia,1912,393.06,252.31,465781,819235,1,,7,18,1.3,04/05/2010,L,main,alive,3,1
bci,Acalypha diversifolia,1912,390.31,257.94,465784,819238,1,1,7,19,1.3,04/05/2010,L,main,alive,3,1
bci,Acalypha diversifolia,1912,398.22,251.25,465792,819246,1,,7,11,1.3,04/05/2010,,main,alive,3,1
bci,Acalypha diversifolia,1912,397.3,248.35,465797,819251,1,,7,17,1.3,04/05/2010,,main,alive,3,1
bci,Acalypha diversifolia,1913,394.4,263,354687,719384,1,,7,39,1.3,05/05/2010,,main,alive,3,1
bci,Acalypha diversifolia,1917,395.1,346,354723,719420,1,,7,26,1.3,11/05/2010,,main,alive,3,1
bci,Acalypha diversifolia,1917,395.6,344,354726,719423,1,,7,37,1.3,11/05/2010,,main,alive,3,1
bci,Acalypha diversifolia,1917,398.29,351.42,465906,819350,1,,7,37,1.3,11/05/2010,,main,alive,3,1
bci,Acalypha diversifolia,1917,396.71,343.65,465908,819352,1,,7,16,1.3,11/05/2010,,main,alive,3,1
bci,Acalypha diversifolia,1917,399.36,341.77,465910,819354,1,,7,11,1.3,11/05/2010,,main,alive,3,1
bci,Acalypha diversifolia,1918,391.84,360.11,465985,819426,1,1,7,30,1.3,13/05/2010,,main,alive,3,1
bci,Acalypha diversifolia,1919,399.8,384.9,354787,719486,1,,7,30,1.3,18/05/2010,,main,alive,3,1
bci,Acalypha diversifolia,1923,397.9,474.3,146781,168528,4,,7,45,1.3,28/05/2010,L,main,alive,3,1
bci,Acalypha diversifolia,1923,398.2,472,354843,719542,1,,7,30,1.3,28/05/2010,,main,alive,3,1
bci,Acalypha diversifolia,1923,398,471.7,354844,719543,2,1,7,32,1.3,28/05/2010,"L,M",main,alive,3,1
bci,Acalypha diversifolia,2003,401.1,79.2,348288,705491,2,1,7,17,1.3,24/03/2010,M,main,alive,3,1
bci,Acalypha diversifolia,2004,402.5,81.3,139736,160698,11,,7,,,25/03/2010,"D,T",main,dead,3,0
bci,Acalypha diversifolia,2007,407.2,159.5,354961,720099,1,,7,65,1.1,08/04/2010,,main,alive,3,1
bci,Acalypha diversifolia,2007,407.2,159,354962,720100,1,,7,,,08/04/2010,"D,S",main,dead,3,0
bci,Acalypha diversifolia,2007,407.7,159.3,354963,720101,1,,7,,,08/04/2010,"D,N",main,dead,3,0
bci,Acalypha diversifolia,2008,408.9,161.1,354984,720123,2,,7,21,1.3,08/04/2010,,main,alive,3,1
bci,Acalypha diversifolia,2008,410.2,162.8,354988,720127,1,,7,67,1.3,08/04/2010,,main,alive,3,1
bci,Acalypha diversifolia,2008,410.5,160.3,354989,720128,1,,7,70,1.3,08/04/2010,,main,alive,3,1
bci,Acalypha diversifolia,2010,414.5,201.5,285716,420285,1,,7,47,1.3,21/04/2010,,main,alive,3,1
bci,Acalypha diversifolia,2013,401.05,273.71,466497,820375,1,1,7,33,1.3,26/04/2010,,main,alive,3,1
bci,Acalypha diversifolia,2014,403.09,299.89,466629,820509,1,,7,13,1.3,28/04/2010,,main,alive,3,1
bci,Acalypha diversifolia,2014,408.86,290.46,466639,820519,1,1,7,47,1.3,28/04/2010,,main,alive,3,1
bci,Acalypha diversifolia,2015,402.9,310.9,141374,162360,7,,7,,,30/04/2010,"D,T",main,dead,3,0
bci,Acalypha diversifolia,2015,416.1,316.2,355125,720272,2,,7,12,1.3,30/04/2010,,main,alive,3,1
bci,Acalypha diversifolia,2015,403.02,313.21,466742,820622,1,1,7,20,1.3,30/04/2010,,main,alive,3,1
bci,Acalypha diversifolia,2015,406.78,315.17,466743,820623,1,,7,18,1.3,30/04/2010,,main,alive,3,1
bci,Acalypha diversifolia,2015,414.36,317.71,466750,820630,1,,7,10,1.3,30/04/2010,,main,alive,3,1
bci,Acalypha diversifolia,2016,403.8,339.7,355128,720275,1,,7,26,1.3,04/05/2010,,main,alive,3,1
bci,Acalypha diversifolia,2016,409.6,323.7,355132,720279,1,,7,57,1.3,04/05/2010,,main,alive,3,1
bci,Acalypha diversifolia,2016,416.4,322.7,355140,720287,2,1,7,60,1.3,04/05/2010,M,main,alive,3,1
bci,Acalypha diversifolia,2016,418.4,323.6,355141,720288,1,,7,,,04/05/2010,"D,T",main,dead,3,0
bci,Acalypha diversifolia,2017,404.3,341.4,355143,720290,4,1,7,50,1.3,05/05/2010,,main,alive,3,1
bci,Acalypha diversifolia,2017,403.7,340.3,355145,720292,1,,7,21,1.3,05/05/2010,,main,alive,3,1
bci,Acalypha diversifolia,2017,406.6,343.2,355156,720303,3,1,7,46,1.3,05/05/2010,,main,alive,3,1
bci,Acalypha diversifolia,2017,408.1,342.6,355157,720304,1,,7,22,1.3,05/05/2010,,main,alive,3,1
bci,Acalypha diversifolia,2017,407.8,343.2,355158,720305,1,,7,35,1.3,05/05/2010,,main,alive,3,1
bci,Acalypha diversifolia,2017,410.5,341.6,355160,720307,4,1,7,34,1.3,05/05/2010,,main,alive,3,1
bci,Acalypha diversifolia,2017,403.08,346.25,466795,820675,1,1,7,13,1.3,05/05/2010,,main,alive,3,1
bci,Acalypha diversifolia,2017,401.72,348.8,466797,820677,1,1,7,22,1.3,05/05/2010,,main,alive,3,1
bci,Acalypha diversifolia,2017,405.41,340.76,466810,820690,1,,7,11,1.3,05/05/2010,,main,alive,3,1
bci,Acalypha diversifolia,2017,409.25,343.81,466811,820691,1,,7,14,1.3,05/05/2010,,main,alive,3,1
bci,Acalypha diversifolia,2018,400.6,367.2,141965,162954,2,,7,,,06/05/2010,"D,N",main,dead,3,0
bci,Acalypha diversifolia,2018,401.8,374.2,355173,720320,2,1,7,22,1.3,06/05/2010,M,main,alive,3,1
bci,Acalypha diversifolia,2018,401.5,377.8,355176,720323,1,,7,,,06/05/2010,"D,T",main,dead,3,0
bci,Acalypha diversifolia,2018,419.7,375.6,355184,720331,1,,7,49,1.3,06/05/2010,,main,alive,3,1
bci,Acalypha diversifolia,2018,414.52,372.36,466845,812446,1,,7,26,1.3,06/05/2010,,main,alive,3,1
bci,Acalypha diversifolia,2018,416.74,377.54,466849,812450,1,,7,11,1.3,06/05/2010,,main,alive,3,1
bci,Acalypha diversifolia,2018,404.44,362.17,466862,820699,1,,7,20,1.3,06/05/2010,,main,alive,3,1
bci,Acalypha diversifolia,2019,401.8,399.7,329354,607471,1,,7,,,10/05/2010,"D,N",main,dead,3,0
bci,Acalypha diversifolia,2019,407.1,393.7,355199,720346,2,1,7,28,1.3,10/05/2010,M,main,alive,3,1
bci,Acalypha diversifolia,2019,402.07,381.83,466864,812459,1,,7,19,1.3,10/05/2010,,main,alive,3,1
bci,Acalypha diversifolia,2019,405.33,399.15,466872,812467,1,,7,17,1.3,10/05/2010,,main,alive,3,1
bci,Acalypha diversifolia,2020,400.4,401.2,249991,285331,14,,7,,,11/05/2010,"D,N",main,dead,3,0
bci,Acalypha diversifolia,2020,410.36,400.6,466903,812498,1,,7,16,1.3,11/05/2010,,main,alive,3,1
bci,Acalypha diversifolia,2022,406.5,450.25,466972,812568,1,,7,22,1.3,14/05/2010,,main,alive,3,1
bci,Acalypha diversifolia,2023,401.34,478.19,467012,813533,1,,7,13,1.3,17/05/2010,,main,alive,3,1
bci,Acalypha diversifolia,2101,426.3,36.6,314652,521024,4,1,7,40,1.3,22/03/2010,,main,alive,3,1
bci,Acalypha diversifolia,2103,428.5,78.9,355378,721060,2,1,7,22,1.3,25/03/2010,M,main,alive,3,1
bci,Acalypha diversifolia,2104,437.7,94.8,314714,521086,8,,7,,,29/03/2010,"D,T",main,dead,3,0
bci,Acalypha diversifolia,2104,438.7,91.1,314715,521087,7,1,7,13,1.3,29/03/2010,M,main,alive,3,1
bci,Acalypha diversifolia,2104,439.5,86.9,314716,521088,7,,7,,,29/03/2010,"D,N",main,dead,3,0
bci,Acalypha diversifolia,2104,425.5,83,355390,721072,3,1,7,43,1.3,29/03/2010,,main,alive,3,1
bci,Acalypha diversifolia,2104,431.4,87.3,355399,721081,2,1,7,36,1.3,29/03/2010,M,main,alive,3,1
bci,Acalypha diversifolia,2104,435.7,86,355401,721083,2,,7,,,29/03/2010,R,main,alive,3,1
bci,Acalypha diversifolia,2104,424.63,81.23,467173,821100,1,,7,15,1.3,29/03/2010,,main,alive,3,1
bci,Acalypha diversifolia,2104,428.87,84.57,467217,821144,1,,7,14,1.3,29/03/2010,,main,alive,3,1
bci,Acalypha diversifolia,2104,436.06,85.19,467236,821163,1,,7,11,1.3,29/03/2010,,main,alive,3,1
bci,Acalypha diversifolia,2104,435.92,86.28,467237,821164,1,,7,14,1.3,29/03/2010,,main,alive,3,1
bci,Acalypha diversifolia,2104,438.63,90.72,467239,821659,1,,7,13,1.3,29/03/2010,,main,alive,3,1
bci,Acalypha diversifolia,2108,439.7,174.2,314782,521154,8,,7,,,08/04/2010,"D,T",main,dead,3,0
bci,Acalypha diversifolia,2108,438.6,176.6,355444,721129,1,,7,27,1.3,08/04/2010,,main,alive,3,1
bci,Acalypha diversifolia,2113,433.88,279.55,467419,821333,1,,7,11,1.3,21/04/2010,,main,alive,3,1
bci,Acalypha diversifolia,2114,426.4,295.2,355668,721364,1,,7,,,27/04/2010,"D,N",main,dead,3,0
bci,Acalypha diversifolia,2116,427.5,335.7,349447,707576,1,,7,31,1.3,04/05/2010,,main,alive,3,1
bci,Acalypha diversifolia,2116,427.4,335.3,349448,707577,1,,7,31,1.3,04/05/2010,,main,alive,3,1
bci,Acalypha diversifolia,2116,427.7,335.5,355691,721387,1,,7,,,04/05/2010,"D,T",main,dead,3,0
bci,Acalypha diversifolia,2116,427.75,333.11,467600,821507,1,,7,15,1.3,04/05/2010,,main,alive,3,1
bci,Acalypha diversifolia,2116,432.73,337.34,467615,821668,1,1,7,14,1.3,04/05/2010,,main,alive,3,1
bci,Acalypha diversifolia,2117,437.8,359.2,136984,157887,5,,7,,,06/05/2010,"D,T",main,dead,3,0
bci,Acalypha diversifolia,2117,438,358.7,136986,157889,6,,7,,,06/05/2010,"D,N",main,dead,3,0
bci,Acalypha diversifolia,2117,435.2,341.1,137020,157925,23,1,7,85,1.3,06/05/2010,,main,alive,3,1
bci,Acalypha diversifolia,2117,435.3,356,334476,621278,6,1,7,33,1.3,06/05/2010,,main,alive,3,1
bci,Acalypha diversifolia,2117,436,356,349471,707600,3,,7,12,1.3,06/05/2010,,main,alive,3,1
bci,Acalypha diversifolia,2117,437.1,355.7,355722,721419,4,,7,,,06/05/2010,"D,N",main,dead,3,0
bci,Acalypha diversifolia,2117,435.6,359.7,355724,721421,4,1,7,32,1.3,06/05/2010,L,main,alive,3,1
bci,Acalypha diversifolia,2117,436.9,358.6,355725,721422,1,,7,,,06/05/2010,"D,T",main,dead,3,0
bci,Acalypha diversifolia,2117,436.4,340.3,355727,721424,1,,7,84,1.3,06/05/2010,,main,alive,3,1
bci,Acalypha diversifolia,2118,437.3,360.2,355746,721444,1,,7,,,10/05/2010,"D,N",main,dead,3,0
bci,Acalypha diversifolia,2118,436.1,361.4,355748,721446,4,,7,,,10/05/2010,"D,T",main,dead,3,0
bci,Acalypha diversifolia,2120,427.7,418.1,250521,286351,8,,7,11,1.3,13/05/2010,,main,alive,3,1
bci,Acalypha diversifolia,2121,437.2,431.7,355793,721492,2,,7,,,17/05/2010,R,main,alive,3,1
